Route Name,Route Link,Bus Name,Bus Type,Departure Time,Arrival Time,Duration,Seat Availability,Price,Star Rating
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Laxmi Shatabdi Travels,NON AC Seater / Sleeper 2+1,21:30,02:00,04h 30m,29 Seats available,500.0,2.0
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Laxmi Shatabdi Travels,NON A/C Sleeper (2+1),19:30,00:40,05h 10m,36 Seats available,700.0,2.0
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Gujarat Travels,A/C Sleeper (2+1),21:50,02:15,04h 25m,36 Seats available,1000.0,2.5
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Navrang Sanjay Travels,A/C Seater / Sleeper (2+1),19:30,00:00,04h 30m,36 Seats available,600.0,2.3
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Jai Shree Ganesh Travels,A/C Sleeper (2+1),20:00,02:00,06h 00m,28 Seats available,999.0,1.9
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Shree Paras Travels,NON A/C Sleeper (2+1),21:00,01:00,04h 00m,6 Seats available,799.0,1.0
"Jaipur (Rajasthan) to Bhilwara
From INR 258",https://www.redbus.in/bus-tickets/jaipur-to-bhilwara,Chandra Travel Singhana,A/C Seater / Sleeper (2+1),21:10,03:15,06h 05m,34 Seats available,428.0,1.0
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Milan Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,20 Seats available,619.0,3.3
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,AMBIKA TRAVELS AND CARGO,NON AC Seater / Sleeper 2+1,21:05,02:25,05h 20m,20 Seats available,600.0,3.5
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Shree karni Travels,A/C Seater / Sleeper (2+1),22:45,03:55,05h 10m,40 Seats available,381.0,3.8
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Rathore Travels Madho,A/C Seater / Sleeper (2+1),20:15,00:00,03h 45m,40 Seats available,400.0,2.3
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Shree karni Travels,NON A/C Seater/ Sleeper (2+1),23:30,03:40,04h 10m,40 Seats available,350.0,2.2
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,Amar Travels,A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,43 Seats available,381.0,1.0
"Sikar to Bikaner
From INR 231",https://www.redbus.in/bus-tickets/sikar-to-bikaner,RATHORE TRAVELS AGENCY,A/C Seater / Sleeper (2+1),23:55,04:30,04h 35m,34 Seats available,400.0,1.6
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20,01:54,04h 34m,52 Seats available,206.0,3.3
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Garhwal Travels,A/C Seater / Sleeper (2+1),22:10,01:10,03h 00m,36 Seats available,450.0,3.1
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,PTC-SKYBUS,A/C Seater/Sleeper (2+1),20:30,01:00,04h 30m,24 Seats available,550.0,4.6
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,SHREE SHAKTI TRAVELS AND CARGO,Bharat Benz A/C Seater /Sleeper (2+1),20:40,00:10,03h 30m,23 Seats available,749.0,4.1
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Savariya Travels & Transport,A/C Sleeper (2+1),21:00,01:15,04h 15m,36 Seats available,3500.0,3.2
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,New Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),21:00,00:15,03h 15m,22 Seats available,549.0,5.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,01:55,04h 40m,48 Seats available,400.0,4.3
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Maharani Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,01:30,04h 15m,27 Seats available,601.0,5.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,00:50,03h 20m,43 Seats available,350.0,4.3
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Dev Express ®,A/C Sleeper (2+1),21:30,01:10,03h 40m,34 Seats available,934.0,4.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shatabdi Travels,AC Sleeper (2+1),21:31,00:16,02h 45m,30 Seats available,952.0,3.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Balaji Bus Service,A/C Sleeper (2+1),21:35,01:15,03h 40m,21 Seats available,650.0,3.6
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:40,01:40,04h 00m,44 Seats available,600.0,4.7
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,PTC-SKYBUS,A/C Seater/Sleeper (2+1),22:00,02:25,04h 25m,26 Seats available,649.0,4.6
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,SHEKHAR TRAVELS,A/C Seater/Sleeper (2+1),22:15,02:20,04h 05m,31 Seats available,500.0,3.1
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Gajraj bus service,Bharat Benz A/C Seater /Sleeper (2+1),22:15,01:20,03h 05m,19 Seats available,500.0,3.8
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:15,01:15,03h 00m,36 Seats available,474.0,3.4
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),22:20,02:10,03h 50m,38 Seats available,550.0,4.7
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Mahaveer Travels Jaipur,A/C Sleeper (2+1),22:30,02:30,04h 00m,34 Seats available,999.0,3.6
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Dev Darbar Travel Agency,A/C Sleeper (1+2),22:30,01:30,03h 00m,37 Seats available,3329.0,3.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Rajat Travels,Non A/C Seater / Sleeper (2+1),22:45,02:00,03h 15m,21 Seats available,600.0,3.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:50,02:50,04h 00m,33 Seats available,569.0,3.4
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Maharaja Travels,AC Sleeper (2+1),22:55,02:20,03h 25m,30 Seats available,761.0,3.1
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Dev Darbar Travel Agency,A/C Sleeper (2+1),23:00,04:00,05h 00m,30 Seats available,2900.0,3.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),23:00,02:30,03h 30m,40 Seats available,550.0,4.7
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NueGo,Electric A/C Seater (2+2),23:30,03:35,04h 05m,32 Seats available,284.0,4.6
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,M R Travels,A/C Seater / Sleeper (2+1),23:55,02:15,02h 20m,29 Seats available,1100.0,3.7
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Kusum Travels and Logistics,NON AC Seater / Sleeper 2+1,18:00,00:15,06h 15m,32 Seats available,1500.0,1.4
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NEW RADHIKA TRAVEL,NON A/C Seater/ Sleeper (2+1),19:30,00:30,05h 00m,41 Seats available,700.0,1.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,01:00,05h 30m,37 Seats available,500.0,1.1
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shri Amar Shakti Travels,NON A/C Sleeper (2+1),20:00,01:30,05h 30m,14 Seats available,1200.0,1.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:15,04h 15m,40 Seats available,700.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shatabdi Travels,NON A/C Sleeper (2+1),20:00,00:00,04h 00m,30 Seats available,554.0,2.8
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,01:00,04h 45m,32 Seats available,600.0,2.5
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),20:30,00:20,03h 50m,12 Seats available,618.0,2.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:00,00:00,03h 00m,37 Seats available,600.0,1.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Mansoori tour and travels,A/C Seater / Sleeper (2+1),21:00,01:00,04h 00m,40 Seats available,700.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,01:00,04h 00m,40 Seats available,800.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,01:00,04h 00m,23 Seats available,476.0,1.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Mansoori tour and travels,NON A/C Sleeper (2+1),21:00,01:00,04h 00m,37 Seats available,1200.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shree Mahaveer Travels,A/C Seater / Sleeper (2+1),21:00,00:30,03h 30m,38 Seats available,500.0,2.5
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,00:30,03h 15m,26 Seats available,799.0,2.5
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:15,01:00,03h 45m,24 Seats available,499.0,1.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,RR Travels,A/C Seater / Sleeper (2+1),21:25,01:00,03h 35m,42 Seats available,380.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Seater / Sleeper (2+1),21:30,01:50,04h 20m,29 Seats available,618.0,2.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,NEW RADHIKA TRAVEL,NON A/C Seater/ Sleeper (2+1),22:00,02:00,04h 00m,41 Seats available,100.0,1.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Choudhary travels and cargo,A/C Seater / Sleeper (2+1),22:00,00:00,02h 00m,35 Seats available,800.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Choudhary travels and cargo,A/C Seater / Sleeper (2+1),22:00,00:00,02h 00m,25 Seats available,600.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Rohit Raj Travels,A/C Sleeper (2+1),22:05,01:25,03h 20m,30 Seats available,1800.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Kalpana Travels Pvt. Ltd.,AC Sleeper (2+1),22:15,02:30,04h 15m,29 Seats available,700.0,2.8
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Sethi Yatra Company,A/C Sleeper (2+1),22:25,02:45,04h 20m,24 Seats available,902.0,2.0
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Shri Chirag Travel Agency,NON AC Seater / Sleeper 2+1,22:15,01:45,03h 30m,34 Seats available,720.0,2.4
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,02:00,03h 30m,31 Seats available,600.0,2.5
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Jain travels regd,NON AC Seater / Sleeper 2+1,23:00,02:45,03h 45m,42 Seats available,350.0,1.9
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Om shree ji travles,NON A/C Seater/ Sleeper (2+1),23:15,04:00,04h 45m,42 Seats available,570.0,2.7
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Amar Travels(Jaipur),NON AC Seater / Sleeper 2+1,23:30,02:45,03h 15m,42 Seats available,760.0,2.2
"Jaipur (Rajasthan) to Bharatpur
From INR 205",https://www.redbus.in/bus-tickets/jaipur-to-bharatpur,Deepak Travels,AC Sleeper (2+1),23:40,02:45,03h 05m,30 Seats available,900.0,1.8
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,UPSRTC - KSN0275,Ordinary Non AC Seater 2+3,21:20,02:30,05h 10m,52 Seats available,263.0,3.3
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,02:30,05h 30m,23 Seats available,476.0,3.1
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,40 Seats available,500.0,5.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),21:15,01:59,04h 44m,47 Seats available,500.0,3.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,01:50,04h 20m,43 Seats available,400.0,3.6
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,A/C Sleeper (2+1),22:15,02:10,03h 55m,30 Seats available,680.0,3.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,03:10,04h 40m,23 Seats available,600.0,5.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mansoori tour and travels,NON A/C Sleeper (1+2),19:00,01:10,06h 10m,46 Seats available,700.0,1.9
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,19:00,00:59,05h 59m,27 Seats available,300.0,1.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Haji Ali Travels,A/C Seater / Sleeper (2+1),19:30,02:00,06h 30m,37 Seats available,500.0,1.1
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mansoori tour and travels,Non A/C Seater / Sleeper (2+1),20:00,00:40,04h 40m,40 Seats available,700.0,1.9
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,20:00,01:50,05h 50m,45 Seats available,300.0,1.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,SHAGUN CARGO & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,02:00,05h 45m,32 Seats available,600.0,1.6
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,02:55,05h 40m,48 Seats available,400.0,2.7
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Rinku Travels,NON AC Seater / Sleeper 2+1,21:30,01:46,04h 16m,12 Seats available,300.0,1.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:15,03:15,05h 00m,36 Seats available,474.0,1.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,janta shatabdi travels,Non A/C Seater / Sleeper (2+1),22:45,03:30,04h 45m,40 Seats available,700.0,2.6
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Bhagwati Travel Agency,A/C Seater / Sleeper (2+1),22:50,05:05,06h 15m,29 Seats available,569.0,2.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Dev Darbar Travel Agency,A/C Sleeper (2+1),23:00,05:00,06h 00m,6 Seats available,2900.0,3.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Mansoori tour and travels,NON A/C Sleeper (2+1),21:00,01:45,04h 45m,37 Seats available,1200.0,1.9
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,Shree Baba Travels,A/C Seater / Sleeper (2+1),21:00,03:30,06h 30m,40 Seats available,800.0,1.0
"Jaipur (Rajasthan) to Mathura
From INR 268",https://www.redbus.in/bus-tickets/jaipur-to-mathura,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,01:30,04h 15m,26 Seats available,799.0,2.1
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Priya Bus Service,AC Seater (2+2),15:55,20:45,04h 50m,36 Seats available,379.0,3.9
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),21:15,03:00,05h 45m,36 Seats available,250.0,4.2
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Jakhar Travels,A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,20 Seats available,400.0,3.9
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Raj travels Jhunjhunu,A/C Seater / Sleeper (2+1),23:30,05:00,05h 30m,31 Seats available,366.0,3.0
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Gajraj Travels,Bharat Benz A/C Sleeper (2+1),21:00,02:00,05h 00m,16 Seats available,800.0,5.0
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Ganesh Travels,NON A/C Seater/ Sleeper (2+1),20:30,02:15,05h 45m,30 Seats available,300.0,4.0
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),23:25,05:25,06h 00m,31 Seats available,400.0,2.3
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Laxmi Shatabdi Travels,NON A/C Seater/ Sleeper (2+1),22:30,05:15,06h 45m,37 Seats available,250.0,3.5
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,DEV HIGH SPEED TRAVELS AND CARGO,A/C Sleeper (2+1),21:10,01:35,04h 25m,35 Seats available,791.0,2.2
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Ajay Raj Travel Agency,A/C Seater / Sleeper (2+1),22:15,03:30,05h 15m,30 Seats available,308.0,1.9
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Ganesh Travels,NON A/C Seater/ Sleeper (2+1),23:00,04:30,05h 30m,40 Seats available,300.0,2.0
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Intercity Travels Indore,A/C Sleeper (2+1),20:30,00:30,04h 00m,15 Seats available,700.0,2.4
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,B R Travels,A/C Sleeper (2+1),21:30,02:10,04h 40m,12 Seats available,999.0,5.0
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Ganesh Travels,NON A/C Seater/ Sleeper (2+1),22:00,04:00,06h 00m,37 Seats available,350.0,1.7
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Ansari Travels,NON A/C Sleeper (2+1),21:30,01:51,04h 21m,19 Seats available,585.0,5.0
"Jaipur (Rajasthan) to Kota(Rajasthan)
From INR 265",https://www.redbus.in/bus-tickets/jaipur-to-kota-rajasthan,Shree Raj Akanshi travels,Bharat Benz A/C Seater /Sleeper (2+1),19:00,00:35,05h 35m,36 Seats available,1000.0,3.8
